dispatch_id,route_id,hub_id,dispatch_timestamp,route_class,distance_miles,stop_count,door_open_minutes,transit_duration_hours,cargo_type,pallet_payload,dispatch_status
DSP-12023,RT-HUB_-REG-23,HUB_02,2025-07-26T10:41:00Z,REGIONAL_DISTRIB,282.7,6,83,8.73,PHARMA_GDP,26,COMPLETED
DSP-12024,RT-HUB_-LIN-24,HUB_02,07/26/2025 14:26,LINEHAUL_CORRIDOR,467.3,2,28,9.65,PERISHABLE_FOOD,26,COMPLETED
DSP-12025,RT-HUB_-REG-25,HUB_C,2025-07-27 06:11:00,REGIONAL_DISTRIB,287.9,5,77,8.52,PERISHABLE_FOOD,26,COMPLETED
DSP-12026,RT-GREE-REG-26,GREENSBORO_NC,2025-07-27T14:02:00Z,REGIONAL_DISTRIB,270.8,6,58,8.45,PHARMA_GDP,26,COMPLETED
DSP-12027,RT-GREE-REG-27,GREENSBORO_NC,07/27/2025 18:14,REGIONAL_DISTRIB,296.2,6,73,9.05,PERISHABLE_FOOD,26,COMPLETED
DSP-12028,RT-HUB_-LIN-28,HUB_02,2025-07-27 10:23:00,LINEHAUL_CORRIDOR,428.9,3,24,9.25,PERISHABLE_FOOD,26,COMPLETED
DSP-12029,RT-HUB_-REG-29,HUB_C,2025-07-28T16:46:00Z,REGIONAL_DISTRIB,270.5,4,82,7.77,PERISHABLE_FOOD,26,COMPLETED
DSP-12030,RT-HUB_-LIN-30,HUB_C,07/28/2025 13:45,LINEHAUL_CORRIDOR,459.9,3,27,9.84,PERISHABLE_FOOD,26,COMPLETED
DSP-12031,RT-HUB_-LOC-31,HUB_C,2025-07-28 14:43:00,LOCAL_URBAN,112.8,10,81,8.46,PHARMA_GDP,24,COMPLETED
DSP-12032,RT-GREE-LIN-32,GREENSBORO_NC,2025-07-28T07:39:00Z,LINEHAUL_CORRIDOR,465.4,3,38,9.95,PERISHABLE_FOOD,26,COMPLETED
DSP-12033,RT-HUB_-LOC-33,HUB_C,07/29/2025 11:59,LOCAL_URBAN,115.8,7,81,7.6,PHARMA_GDP,26,COMPLETED
DSP-12034,RT-HUB_-LOC-34,HUB_C,2025-07-29 07:22:00,LOCAL_URBAN,110.7,10,104,8.37,PHARMA_GDP,26,COMPLETED
DSP-12035,RT-HUB_-REG-35,HUB_02,2025-07-29T11:11:00Z,REGIONAL_DISTRIB,264.2,4,84,7.62,PERISHABLE_FOOD,26,COMPLETED
DSP-12036,RT-HUB_-REG-36,HUB_C,07/29/2025 08:50,REGIONAL_DISTRIB,294.0,5,63,8.67,PERISHABLE_FOOD,26,COMPLETED
DSP-12037,RT-GREE-REG-37,GREENSBORO_NC,2025-07-30 13:23:00,REGIONAL_DISTRIB,290.4,4,56,8.25,PHARMA_GDP,26,COMPLETED
DSP-12038,RT-HUB_-LOC-38,HUB_C,2025-07-30T11:58:00Z,LOCAL_URBAN,130.4,9,101,8.93,PERISHABLE_FOOD,26,COMPLETED
DSP-12039,RT-HUB_-LOC-39,HUB_02,07/30/2025 11:57,LOCAL_URBAN,127.2,10,107,9.12,PERISHABLE_FOOD,26,COMPLETED
DSP-12040,RT-HUB_-LOC-40,HUB_C,2025-07-30 07:15:00,LOCAL_URBAN,126.2,9,99,8.74,PERISHABLE_FOOD,26,COMPLETED
DSP-12041,RT-HUB_-LIN-01,HUB_C,2025-07-31T15:22:00Z,LINEHAUL_CORRIDOR,410.1,2,37,8.55,PHARMA_GDP,26,COMPLETED
DSP-12042,RT-GREE-REG-02,GREENSBORO_NC,07/31/2025 18:05,REGIONAL_DISTRIB,287.8,4,71,8.19,PERISHABLE_FOOD,26,COMPLETED
DSP-12043,RT-HUB_-REG-03,HUB_02,2025-07-31 07:54:00,REGIONAL_DISTRIB,269.1,6,59,8.41,PHARMA_GDP,26,COMPLETED
DSP-12044,RT-HUB_-REG-04,HUB_C,2025-07-31T13:03:00Z,REGIONAL_DISTRIB,284.3,6,72,8.77,PERISHABLE_FOOD,26,COMPLETED
DSP-12045,RT-GREE-REG-05,GREENSBORO_NC,08/01/2025 07:53,REGIONAL_DISTRIB,295.2,4,66,8.36,PHARMA_GDP,26,COMPLETED
DSP-12046,RT-HUB_-REG-06,HUB_C,2025-08-01 05:35:00,REGIONAL_DISTRIB,300.4,4,77,8.49,PERISHABLE_FOOD,26,COMPLETED
DSP-12047,RT-GREE-REG-07,GREENSBORO_NC,2025-08-01T11:30:00Z,REGIONAL_DISTRIB,276.1,6,71,8.57,PERISHABLE_FOOD,26,COMPLETED
DSP-12048,RT-HUB_-REG-08,HUB_C,08/01/2025 17:59,REGIONAL_DISTRIB,260.3,6,66,8.2,PERISHABLE_FOOD,26,COMPLETED
DSP-12049,RT-GREE-REG-09,GREENSBORO_NC,2025-08-02 16:17:00,REGIONAL_DISTRIB,303.1,5,70,8.88,PERISHABLE_FOOD,26,COMPLETED
DSP-12050,RT-HUB_-REG-10,HUB_02,2025-08-02T09:35:00Z,REGIONAL_DISTRIB,268.3,4,58,7.72,PERISHABLE_FOOD,26,COMPLETED
DSP-12051,RT-GREE-REG-11,GREENSBORO_NC,08/02/2025 11:02,REGIONAL_DISTRIB,266.2,5,60,8.0,PHARMA_GDP,26,COMPLETED
DSP-12052,RT-HUB_-LOC-12,HUB_02,2025-08-02 07:22:00,LOCAL_URBAN,127.7,9,103,8.8,PHARMA_GDP,24,COMPLETED
DSP-12053,RT-GREE-REG-13,GREENSBORO_NC,2025-08-03T06:24:00Z,REGIONAL_DISTRIB,281.9,4,65,8.05,PERISHABLE_FOOD,26,COMPLETED
DSP-12054,RT-HUB_-LIN-14,HUB_C,08/03/2025 07:10,LINEHAUL_CORRIDOR,432.0,1,38,8.64,PHARMA_GDP,26,COMPLETED
DSP-12055,RT-GREE-LIN-15,GREENSBORO_NC,2025-08-03 10:24:00,LINEHAUL_CORRIDOR,434.6,1,34,8.69,PHARMA_GDP,26,COMPLETED
DSP-12056,RT-HUB_-REG-16,HUB_C,2025-08-03T05:33:00Z,REGIONAL_DISTRIB,301.4,6,65,9.18,PERISHABLE_FOOD,26,COMPLETED
DSP-12057,RT-GREE-REG-17,GREENSBORO_NC,08/04/2025 16:58,REGIONAL_DISTRIB,301.1,6,60,9.17,PHARMA_GDP,26,COMPLETED
DSP-12058,RT-HUB_-LIN-18,HUB_C,2025-08-04 06:20:00,LINEHAUL_CORRIDOR,414.3,3,31,8.97,PHARMA_GDP,26,COMPLETED
DSP-12059,RT-GREE-REG-19,GREENSBORO_NC,2025-08-04T06:09:00Z,REGIONAL_DISTRIB,293.9,4,57,8.33,PHARMA_GDP,26,COMPLETED
DSP-12060,RT-HUB_-LIN-20,HUB_02,08/04/2025 07:17,LINEHAUL_CORRIDOR,416.6,3,22,9.01,PHARMA_GDP,26,COMPLETED
DSP-12061,RT-GREE-REG-21,GREENSBORO_NC,2025-08-05 08:32:00,REGIONAL_DISTRIB,302.6,5,56,8.87,PERISHABLE_FOOD,26,COMPLETED
DSP-12062,RT-HUB_-LIN-22,HUB_C,2025-08-05T10:27:00Z,LINEHAUL_CORRIDOR,445.6,3,20,9.57,PHARMA_GDP,26,COMPLETED
DSP-12063,RT-GREE-LOC-23,GREENSBORO_NC,08/05/2025 09:44,LOCAL_URBAN,122.6,9,115,8.57,PERISHABLE_FOOD,26,COMPLETED
DSP-12064,RT-HUB_-REG-24,HUB_C,2025-08-05 11:52:00,REGIONAL_DISTRIB,283.5,5,73,8.42,PERISHABLE_FOOD,26,COMPLETED
DSP-12065,RT-HUB_-REG-25,HUB_02,2025-08-06T15:20:00Z,REGIONAL_DISTRIB,281.2,4,68,8.03,PERISHABLE_FOOD,26,COMPLETED
DSP-12066,RT-HUB_-LIN-26,HUB_C,08/06/2025 05:46,LINEHAUL_CORRIDOR,422.1,2,37,8.78,PHARMA_GDP,26,COMPLETED
DSP-12067,RT-HUB_-REG-27,HUB_C,2025-08-06 06:59:00,REGIONAL_DISTRIB,285.3,6,67,8.79,PHARMA_GDP,26,COMPLETED
DSP-12068,RT-HUB_-LIN-28,HUB_C,2025-08-06T11:25:00Z,LINEHAUL_CORRIDOR,457.0,3,31,9.79,PERISHABLE_FOOD,26,COMPLETED
DSP-12069,RT-HUB_-REG-29,HUB_02,08/07/2025 12:42,REGIONAL_DISTRIB,278.3,5,72,8.29,PERISHABLE_FOOD,26,COMPLETED
DSP-12070,RT-HUB_-LIN-30,HUB_C,2025-08-07 07:50:00,LINEHAUL_CORRIDOR,469.8,2,37,9.7,PERISHABLE_FOOD,26,COMPLETED
DSP-12071,RT-HUB_-LIN-31,HUB_02,2025-08-07T13:33:00Z,LINEHAUL_CORRIDOR,457.9,3,29,9.81,PHARMA_GDP,26,COMPLETED
DSP-12072,RT-HUB_-REG-32,HUB_C,08/07/2025 13:09,REGIONAL_DISTRIB,280.0,5,77,8.33,PHARMA_GDP,26,COMPLETED
DSP-12073,RT-HUB_-REG-33,HUB_C,2025-08-08 14:32:00,REGIONAL_DISTRIB,277.9,4,73,7.95,PHARMA_GDP,26,COMPLETED
DSP-12074,RT-HUB_-LIN-34,HUB_02,2025-08-08T16:31:00Z,LINEHAUL_CORRIDOR,429.5,1,35,8.59,PERISHABLE_FOOD,26,COMPLETED
DSP-12075,RT-GREE-LOC-35,GREENSBORO_NC,08/08/2025 11:36,LOCAL_URBAN,115.8,7,86,7.6,PERISHABLE_FOOD,26,COMPLETED
DSP-12076,RT-GREE-LOC-36,GREENSBORO_NC,2025-08-08 16:14:00,LOCAL_URBAN,118.2,9,108,8.37,PERISHABLE_FOOD,24,COMPLETED
DSP-12077,RT-GREE-LOC-37,GREENSBORO_NC,2025-08-09T16:35:00Z,LOCAL_URBAN,127.9,9,94,8.81,PHARMA_GDP,25,COMPLETED
DSP-12078,RT-HUB_-LIN-38,HUB_C,08/09/2025 05:30,LINEHAUL_CORRIDOR,450.0,1,34,8.99,PERISHABLE_FOOD,26,COMPLETED
DSP-12079,RT-HUB_-REG-39,HUB_02,2025-08-09 09:25:00,REGIONAL_DISTRIB,291.5,4,57,8.27,PHARMA_GDP,26,COMPLETED
DSP-12080,RT-HUB_-LIN-40,HUB_C,2025-08-09T05:58:00Z,LINEHAUL_CORRIDOR,430.8,3,38,9.28,PHARMA_GDP,26,COMPLETED
DSP-12081,RT-HUB_-LOC-01,HUB_02,08/10/2025 06:29,LOCAL_URBAN,121.1,8,88,8.17,PERISHABLE_FOOD,26,COMPLETED
DSP-12082,RT-GREE-REG-02,GREENSBORO_NC,2025-08-10 05:30:00,REGIONAL_DISTRIB,276.5,4,84,7.92,PHARMA_GDP,26,COMPLETED
DSP-12083,RT-HUB_-LIN-03,HUB_02,2025-08-10T05:47:00Z,LINEHAUL_CORRIDOR,447.3,2,20,9.27,PHARMA_GDP,26,COMPLETED
DSP-12084,RT-HUB_-LIN-04,HUB_C,08/10/2025 06:34,LINEHAUL_CORRIDOR,435.7,3,39,9.38,PERISHABLE_FOOD,26,COMPLETED
DSP-12085,RT-GREE-REG-05,GREENSBORO_NC,2025-08-11 13:52:00,REGIONAL_DISTRIB,264.2,4,75,7.62,PHARMA_GDP,26,COMPLETED
DSP-12086,RT-HUB_-LIN-06,HUB_C,2025-08-11T06:32:00Z,LINEHAUL_CORRIDOR,451.2,2,24,9.34,PHARMA_GDP,26,COMPLETED
DSP-12087,RT-HUB_-REG-07,HUB_02,08/11/2025 13:33,REGIONAL_DISTRIB,286.0,6,55,8.81,PHARMA_GDP,26,COMPLETED
DSP-12088,RT-HUB_-REG-08,HUB_02,2025-08-11 13:02:00,REGIONAL_DISTRIB,281.5,4,79,8.04,PERISHABLE_FOOD,26,COMPLETED
DSP-12089,RT-GREE-LOC-09,GREENSBORO_NC,2025-08-12T10:07:00Z,LOCAL_URBAN,132.2,8,92,8.68,PERISHABLE_FOOD,25,COMPLETED
DSP-12090,RT-HUB_-LIN-10,HUB_02,08/12/2025 10:50,LINEHAUL_CORRIDOR,411.2,2,35,8.57,PERISHABLE_FOOD,26,VOID_TEST
DSP-12091,RT-HUB_-REG-11,HUB_C,2025-08-12 10:46:00,REGIONAL_DISTRIB,297.3,4,70,8.41,PHARMA_GDP,26,COMPLETED
DSP-12092,RT-HUB_-LOC-12,HUB_02,2025-08-12T08:12:00Z,LOCAL_URBAN,112.6,9,91,8.12,PERISHABLE_FOOD,26,COMPLETED
DSP-12093,RT-GREE-REG-13,GREENSBORO_NC,08/13/2025 06:30,REGIONAL_DISTRIB,269.8,4,64,7.76,PHARMA_GDP,26,COMPLETED
DSP-12094,RT-HUB_-REG-14,HUB_C,2025-08-13 08:30:00,REGIONAL_DISTRIB,288.9,5,81,8.55,PERISHABLE_FOOD,26,COMPLETED
DSP-12095,RT-GREE-REG-15,GREENSBORO_NC,2025-08-13T06:54:00Z,REGIONAL_DISTRIB,278.6,5,62,8.3,PHARMA_GDP,26,COMPLETED
DSP-12096,RT-HUB_-REG-16,HUB_C,08/13/2025 12:51,REGIONAL_DISTRIB,287.7,4,64,8.18,PERISHABLE_FOOD,26,COMPLETED
DSP-12097,RT-GREE-REG-17,GREENSBORO_NC,2025-08-14 06:40:00,REGIONAL_DISTRIB,304.2,5,65,8.91,PERISHABLE_FOOD,26,COMPLETED
DSP-12098,RT-GREE-REG-18,GREENSBORO_NC,2025-08-14T12:12:00Z,REGIONAL_DISTRIB,274.0,5,56,8.19,PHARMA_GDP,26,COMPLETED
DSP-12099,RT-HUB_-REG-19,HUB_C,08/14/2025 06:46,REGIONAL_DISTRIB,299.8,4,69,8.47,PHARMA_GDP,26,COMPLETED
DSP-12100,RT-HUB_-LIN-20,HUB_02,2025-08-14 07:21:00,LINEHAUL_CORRIDOR,451.7,1,20,9.02,PERISHABLE_FOOD,26,COMPLETED
DSP-12101,RT-HUB_-LOC-21,HUB_C,2025-08-15T07:36:00Z,LOCAL_URBAN,128.8,7,91,8.19,PHARMA_GDP,26,COMPLETED
DSP-12102,RT-GREE-REG-22,GREENSBORO_NC,08/15/2025 14:06,REGIONAL_DISTRIB,267.7,5,84,8.04,PERISHABLE_FOOD,26,COMPLETED
DSP-12103,RT-GREE-LOC-23,GREENSBORO_NC,2025-08-15 13:57:00,LOCAL_URBAN,119.2,7,107,7.75,PHARMA_GDP,24,COMPLETED
DSP-12104,RT-HUB_-REG-24,HUB_02,2025-08-15T17:00:00Z,REGIONAL_DISTRIB,284.8,6,73,8.78,PERISHABLE_FOOD,26,COMPLETED
DSP-12105,RT-GREE-LOC-25,GREENSBORO_NC,08/16/2025 09:00,LOCAL_URBAN,123.9,7,83,7.97,PERISHABLE_FOOD,25,COMPLETED
DSP-12106,RT-GREE-REG-26,GREENSBORO_NC,2025-08-16 14:28:00,REGIONAL_DISTRIB,269.7,6,67,8.42,PERISHABLE_FOOD,26,COMPLETED
DSP-12107,RT-HUB_-LIN-27,HUB_C,2025-08-16T08:16:00Z,LINEHAUL_CORRIDOR,426.6,2,21,8.87,PERISHABLE_FOOD,26,COMPLETED
DSP-12108,RT-HUB_-LOC-28,HUB_C,08/16/2025 08:38,LOCAL_URBAN,114.4,8,98,7.87,PERISHABLE_FOOD,26,COMPLETED
DSP-12109,RT-HUB_-LOC-29,HUB_C,2025-08-17 09:16:00,LOCAL_URBAN,112.2,9,111,8.1,PERISHABLE_FOOD,26,COMPLETED
DSP-12110,RT-GREE-LIN-30,GREENSBORO_NC,2025-08-17T15:08:00Z,LINEHAUL_CORRIDOR,454.9,1,33,9.08,PERISHABLE_FOOD,26,COMPLETED
DSP-12111,RT-GREE-LOC-31,GREENSBORO_NC,08/17/2025 05:47,LOCAL_URBAN,113.2,7,88,7.48,PHARMA_GDP,24,COMPLETED
DSP-12112,RT-GREE-LOC-32,GREENSBORO_NC,2025-08-17 17:26:00,LOCAL_URBAN,131.3,8,108,8.63,PERISHABLE_FOOD,24,COMPLETED
DSP-12113,RT-HUB_-REG-33,HUB_02,2025-08-18T05:56:00Z,REGIONAL_DISTRIB,261.9,4,71,7.57,PHARMA_GDP,26,COMPLETED
DSP-12114,RT-HUB_-LOC-34,HUB_C,08/18/2025 09:29,LOCAL_URBAN,134.6,7,102,8.45,PERISHABLE_FOOD,26,COMPLETED
DSP-12115,RT-HUB_-REG-35,HUB_02,2025-08-18 08:19:00,REGIONAL_DISTRIB,277.9,6,58,8.62,PERISHABLE_FOOD,26,COMPLETED
DSP-12116,RT-HUB_-REG-36,HUB_C,2025-08-18T12:49:00Z,REGIONAL_DISTRIB,304.6,4,68,8.59,PERISHABLE_FOOD,26,COMPLETED
DSP-12117,RT-GREE-LOC-37,GREENSBORO_NC,08/19/2025 09:45,LOCAL_URBAN,133.6,8,87,8.74,PERISHABLE_FOOD,24,COMPLETED
DSP-12118,RT-GREE-REG-38,GREENSBORO_NC,2025-08-19 14:35:00,REGIONAL_DISTRIB,272.4,6,67,8.49,PHARMA_GDP,26,COMPLETED
DSP-12119,RT-HUB_-LIN-39,HUB_C,2025-08-19T14:26:00Z,LINEHAUL_CORRIDOR,435.2,1,36,8.7,PHARMA_GDP,26,COMPLETED
DSP-12120,RT-HUB_-LIN-40,HUB_02,08/19/2025 07:35,LINEHAUL_CORRIDOR,464.4,2,21,9.6,PHARMA_GDP,26,COMPLETED
DSP-12121,RT-HUB_-REG-01,HUB_02,2025-08-20 10:11:00,REGIONAL_DISTRIB,262.7,6,64,8.25,PERISHABLE_FOOD,26,COMPLETED
DSP-12122,RT-HUB_-REG-02,HUB_02,2025-08-20T14:56:00Z,REGIONAL_DISTRIB,268.8,5,74,8.07,PERISHABLE_FOOD,26,COMPLETED
DSP-12123,RT-HUB_-REG-03,HUB_02,08/20/2025 11:38,REGIONAL_DISTRIB,277.0,5,61,8.26,PHARMA_GDP,26,COMPLETED
DSP-12124,RT-HUB_-LOC-04,HUB_C,2025-08-20 08:28:00,LOCAL_URBAN,134.2,9,93,9.1,PERISHABLE_FOOD,26,COMPLETED
DSP-12125,RT-HUB_-LIN-05,HUB_02,2025-08-21T16:02:00Z,LINEHAUL_CORRIDOR,443.3,2,28,9.19,PERISHABLE_FOOD,26,COMPLETED
DSP-12126,RT-GREE-LIN-06,GREENSBORO_NC,08/21/2025 17:09,LINEHAUL_CORRIDOR,412.4,3,35,8.93,PERISHABLE_FOOD,26,COMPLETED
DSP-12127,RT-HUB_-REG-07,HUB_C,2025-08-21 09:44:00,REGIONAL_DISTRIB,292.6,6,57,8.97,PERISHABLE_FOOD,26,COMPLETED
DSP-12128,RT-HUB_-LIN-08,HUB_02,2025-08-21T11:12:00Z,LINEHAUL_CORRIDOR,463.2,3,29,9.91,PERISHABLE_FOOD,26,COMPLETED
DSP-12129,RT-GREE-LOC-09,GREENSBORO_NC,08/22/2025 06:35,LOCAL_URBAN,116.1,8,82,7.94,PERISHABLE_FOOD,24,COMPLETED
DSP-12130,RT-HUB_-LIN-10,HUB_02,2025-08-22 11:25:00,LINEHAUL_CORRIDOR,441.7,2,20,9.16,PHARMA_GDP,26,COMPLETED
DSP-12131,RT-GREE-REG-11,GREENSBORO_NC,2025-08-22T12:07:00Z,REGIONAL_DISTRIB,291.0,6,63,8.93,PERISHABLE_FOOD,26,COMPLETED
DSP-12132,RT-GREE-REG-12,GREENSBORO_NC,08/22/2025 08:57,REGIONAL_DISTRIB,272.1,6,65,8.48,PERISHABLE_FOOD,26,COMPLETED
DSP-12133,RT-HUB_-LIN-13,HUB_02,2025-08-23 17:34:00,LINEHAUL_CORRIDOR,426.3,2,39,8.86,PERISHABLE_FOOD,26,COMPLETED
DSP-12134,RT-HUB_-LOC-14,HUB_02,2025-08-23T06:06:00Z,LOCAL_URBAN,114.4,9,103,8.2,PHARMA_GDP,26,COMPLETED
DSP-12135,RT-GREE-LIN-15,GREENSBORO_NC,08/23/2025 14:39,LINEHAUL_CORRIDOR,428.4,1,30,8.57,PHARMA_GDP,26,COMPLETED
DSP-12136,RT-HUB_-REG-16,HUB_02,2025-08-23 05:59:00,REGIONAL_DISTRIB,277.9,5,60,8.28,PHARMA_GDP,26,COMPLETED
DSP-12137,RT-HUB_-LOC-17,HUB_02,2025-08-24T09:33:00Z,LOCAL_URBAN,119.2,7,97,7.75,PHARMA_GDP,24,COMPLETED
DSP-12138,RT-HUB_-REG-18,HUB_02,08/24/2025 06:49,REGIONAL_DISTRIB,286.3,4,80,8.15,PERISHABLE_FOOD,26,COMPLETED
DSP-12139,RT-HUB_-LOC-19,HUB_02,2025-08-24 08:36:00,LOCAL_URBAN,130.2,10,106,9.25,PHARMA_GDP,25,COMPLETED
DSP-12140,RT-GREE-LIN-20,GREENSBORO_NC,2025-08-24T07:39:00Z,LINEHAUL_CORRIDOR,411.8,3,23,8.92,PERISHABLE_FOOD,26,COMPLETED
DSP-12141,RT-HUB_-REG-21,HUB_C,08/25/2025 10:40,REGIONAL_DISTRIB,284.7,4,84,8.11,PERISHABLE_FOOD,26,COMPLETED
DSP-12142,RT-GREE-REG-22,GREENSBORO_NC,2025-08-25 09:47:00,REGIONAL_DISTRIB,300.3,5,83,8.82,PERISHABLE_FOOD,26,COMPLETED
DSP-12143,RT-GREE-LIN-23,GREENSBORO_NC,2025-08-25T16:29:00Z,LINEHAUL_CORRIDOR,439.9,1,35,8.79,PHARMA_GDP,26,COMPLETED
DSP-12144,RT-HUB_-REG-24,HUB_C,08/25/2025 09:27,REGIONAL_DISTRIB,278.5,5,83,8.3,PERISHABLE_FOOD,26,COMPLETED
DSP-12145,RT-HUB_-LOC-25,HUB_02,2025-08-26 05:37:00,LOCAL_URBAN,120.7,9,106,8.49,PHARMA_GDP,25,COMPLETED
DSP-12146,RT-HUB_-REG-26,HUB_C,2025-08-26T13:29:00Z,REGIONAL_DISTRIB,262.1,6,77,8.24,PHARMA_GDP,26,COMPLETED
DSP-12147,RT-HUB_-LIN-27,HUB_C,08/26/2025 05:31,LINEHAUL_CORRIDOR,432.0,3,36,9.31,PERISHABLE_FOOD,26,COMPLETED
DSP-12148,RT-HUB_-LIN-28,HUB_02,2025-08-26 13:12:00,LINEHAUL_CORRIDOR,420.7,1,22,8.42,PHARMA_GDP,26,COMPLETED
DSP-12149,RT-HUB_-LOC-29,HUB_C,2025-08-27T17:37:00Z,LOCAL_URBAN,110.7,9,94,8.03,PERISHABLE_FOOD,26,COMPLETED
DSP-12150,RT-HUB_-REG-30,HUB_C,08/27/2025 05:42,REGIONAL_DISTRIB,283.8,6,77,8.76,PHARMA_GDP,26,COMPLETED
DSP-12151,RT-HUB_-REG-31,HUB_02,2025-08-27 16:31:00,REGIONAL_DISTRIB,275.8,4,71,7.9,PERISHABLE_FOOD,26,COMPLETED
DSP-12152,RT-HUB_-REG-32,HUB_C,2025-08-27T16:53:00Z,REGIONAL_DISTRIB,288.4,5,80,8.53,PHARMA_GDP,26,COMPLETED
DSP-12153,RT-HUB_-LIN-33,HUB_02,08/28/2025 07:39,LINEHAUL_CORRIDOR,461.6,3,26,9.88,PERISHABLE_FOOD,26,COMPLETED
DSP-12154,RT-HUB_-LOC-34,HUB_02,2025-08-28 17:14:00,LOCAL_URBAN,125.4,8,80,8.37,PHARMA_GDP,25,COMPLETED
DSP-12155,RT-HUB_-REG-35,HUB_C,2025-08-28T06:00:00Z,REGIONAL_DISTRIB,270.1,4,68,7.76,PERISHABLE_FOOD,26,COMPLETED
DSP-12156,RT-HUB_-REG-36,HUB_C,08/28/2025 17:37,REGIONAL_DISTRIB,280.7,6,60,8.68,PHARMA_GDP,26,COMPLETED
DSP-12157,RT-HUB_-LIN-37,HUB_C,2025-08-29 07:55:00,LINEHAUL_CORRIDOR,422.0,1,23,8.45,PHARMA_GDP,26,COMPLETED
DSP-12158,RT-GREE-LIN-38,GREENSBORO_NC,2025-08-29T16:35:00Z,LINEHAUL_CORRIDOR,459.4,3,27,9.83,PERISHABLE_FOOD,26,COMPLETED
DSP-12159,RT-HUB_-REG-39,HUB_02,08/29/2025 14:25,REGIONAL_DISTRIB,297.9,5,84,8.76,PERISHABLE_FOOD,26,COMPLETED
DSP-12160,RT-HUB_-REG-40,HUB_02,2025-08-29 16:39:00,REGIONAL_DISTRIB,274.6,5,59,8.2,PHARMA_GDP,26,COMPLETED
DSP-12161,RT-HUB_-LIN-01,HUB_C,2025-08-30T09:39:00Z,LINEHAUL_CORRIDOR,440.5,3,23,9.47,PERISHABLE_FOOD,26,COMPLETED
DSP-12162,RT-GREE-LIN-02,GREENSBORO_NC,08/30/2025 16:52,LINEHAUL_CORRIDOR,444.0,3,40,9.54,PERISHABLE_FOOD,26,COMPLETED
DSP-12163,RT-HUB_-LOC-03,HUB_02,2025-08-30 11:45:00,LOCAL_URBAN,132.2,9,93,9.01,PHARMA_GDP,24,COMPLETED
DSP-12164,RT-GREE-REG-04,GREENSBORO_NC,2025-08-30T13:33:00Z,REGIONAL_DISTRIB,281.5,4,57,8.04,PERISHABLE_FOOD,26,COMPLETED
DSP-12165,RT-GREE-REG-05,GREENSBORO_NC,08/31/2025 09:24,REGIONAL_DISTRIB,272.4,4,55,7.82,PERISHABLE_FOOD,26,COMPLETED
DSP-12166,RT-HUB_-REG-06,HUB_02,2025-08-31 09:19:00,REGIONAL_DISTRIB,289.4,5,59,8.56,PHARMA_GDP,26,COMPLETED
DSP-12167,RT-HUB_-REG-07,HUB_02,2025-08-31T15:53:00Z,REGIONAL_DISTRIB,282.9,5,76,8.4,PHARMA_GDP,26,COMPLETED
DSP-12168,RT-HUB_-REG-08,HUB_02,08/31/2025 17:41,REGIONAL_DISTRIB,295.6,4,66,8.37,PHARMA_GDP,26,COMPLETED
DSP-12169,RT-GREE-LOC-09,GREENSBORO_NC,2025-09-01 10:51:00,LOCAL_URBAN,112.2,9,84,8.1,PHARMA_GDP,26,COMPLETED
DSP-12170,RT-HUB_-REG-10,HUB_C,2025-09-01T14:50:00Z,REGIONAL_DISTRIB,290.2,6,78,8.91,PHARMA_GDP,26,COMPLETED
DSP-12171,RT-HUB_-REG-11,HUB_02,09/01/2025 05:46,REGIONAL_DISTRIB,268.3,5,80,8.05,PHARMA_GDP,26,COMPLETED
DSP-12172,RT-HUB_-REG-12,HUB_C,2025-09-01 07:49:00,REGIONAL_DISTRIB,263.2,6,70,8.27,PHARMA_GDP,26,COMPLETED
DSP-12173,RT-HUB_-REG-13,HUB_C,2025-09-02T13:04:00Z,REGIONAL_DISTRIB,293.8,5,83,8.66,PERISHABLE_FOOD,26,COMPLETED
DSP-12174,RT-HUB_-REG-14,HUB_02,09/02/2025 12:01,REGIONAL_DISTRIB,285.5,6,70,8.8,PHARMA_GDP,26,COMPLETED
DSP-12175,RT-HUB_-LOC-15,HUB_C,2025-09-02 16:18:00,LOCAL_URBAN,125.0,8,88,8.35,PERISHABLE_FOOD,25,COMPLETED
DSP-12176,RT-HUB_-REG-16,HUB_02,2025-09-02T10:45:00Z,REGIONAL_DISTRIB,303.4,6,74,9.22,PERISHABLE_FOOD,26,COMPLETED
DSP-12177,RT-HUB_-LIN-17,HUB_C,09/03/2025 16:19,LINEHAUL_CORRIDOR,451.1,3,29,9.68,PHARMA_GDP,26,COMPLETED
DSP-12178,RT-HUB_-LOC-18,HUB_02,2025-09-03 05:40:00,LOCAL_URBAN,133.8,9,91,9.08,PHARMA_GDP,24,COMPLETED
DSP-12179,RT-HUB_-REG-19,HUB_C,2025-09-03T10:06:00Z,REGIONAL_DISTRIB,261.1,5,70,7.88,PERISHABLE_FOOD,26,COMPLETED
DSP-12180,RT-HUB_-REG-20,HUB_02,09/03/2025 11:49,REGIONAL_DISTRIB,292.0,4,59,8.29,PERISHABLE_FOOD,26,COMPLETED
DSP-12181,RT-GREE-REG-21,GREENSBORO_NC,2025-09-04 10:26:00,REGIONAL_DISTRIB,282.3,5,73,8.39,PERISHABLE_FOOD,26,COMPLETED
